action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,950979,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H](Nc1ncnc2ccccc12)c1ccccc1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL103803,,CHEMBL103803,6.83,0,http://www.openphacts.org/units/Nanomolar,192423,=,1,1,=,,IC50,nM,,147.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,147.0
,,951537,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(C(=O)/C=C/c2cc(F)ccc2F)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL536104,,CHEMBL1188355,4.81,0,http://www.openphacts.org/units/Nanomolar,2792,=,1,1,=,,IC50,nM,,15400.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,15.4
,,952056,[],CHEMBL702579,Concentration required for inhibitory activity against human PMNLs chemotaxis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)Nc2nc(CC(=O)O)cs2)n1,,,CHEMBL1159154,Bioorg Med Chem Lett,1994,,CHEMBL32859,,CHEMBL32859,6.52,0,http://www.openphacts.org/units/Nanomolar,53437,=,1,1,=,,IC50,nM,,300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.3
,,952407,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H](Nc1nccc2ccccc12)c1ccccc1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL103666,,CHEMBL103666,,0,http://www.openphacts.org/units/Nanomolar,192401,>,1,1,>,,IC50,nM,,2000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,2000.0
,,952742,[],CHEMBL698017,In vitro evaluation for arachidonic acid induced platelet aggregation of human platelet-rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,C=CCSCC1C2CCC(O2)C1C/C=C\CCCC(=O)O,,,CHEMBL1124688,J Med Chem,1989,,CHEMBL177949,,CHEMBL177949,6.3,0,http://www.openphacts.org/units/Nanomolar,348234,=,1,1,=,,IC50,nM,,500.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.5
,,952932,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL7973,,CHEMBL7973,4.59,0,http://www.openphacts.org/units/Nanomolar,2769,=,1,1,=,,IC50,nM,,25400.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,25.4
,,952936,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(C(=O)/C=C/c2ccc(O)cc2)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL545595,,CHEMBL1194086,4.35,0,http://www.openphacts.org/units/Nanomolar,2785,=,1,1,=,,IC50,nM,,44300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,44.3
,,953387,[],CHEMBL701679,Compound was evaluated for the inhibition of collagen-induced platelet aggregation,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccc2c(c1)[C@H]1C[C@@H](O)[C@H](CC[C@@H](O)C3CCCCC3)[C@H]1C2,,,CHEMBL1153683,Bioorg Med Chem Lett,1991,,CHEMBL169763,,CHEMBL169763,5.66,0,http://www.openphacts.org/units/Nanomolar,334184,=,1,1,=,,IC50,nM,,2200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,2.2
,,953751,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H](Nc1ncnc2ccccc12)c1ccc(Br)cc1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL321502,,CHEMBL321502,7.14,0,http://www.openphacts.org/units/Nanomolar,192424,=,1,1,=,,IC50,nM,,72.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,72.0
,,954225,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc(O)cc1,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL7721,,CHEMBL7721,5.25,0,http://www.openphacts.org/units/Nanomolar,2758,=,1,1,=,,IC50,nM,,5660.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,5.66
,,954229,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(C(=O)/C=C/c2ccccc2Cl)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL542780,,CHEMBL1191649,5.15,0,http://www.openphacts.org/units/Nanomolar,2766,=,1,1,=,,IC50,nM,,7130.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,7.13
,,954234,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(/C=C/C(=O)c2ccc(Br)cc2)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL536784,,CHEMBL1188591,4.41,0,http://www.openphacts.org/units/Nanomolar,2779,=,1,1,=,,IC50,nM,,39200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,39.2
,,954286,[],CHEMBL712970,Cytotoxicity in macrophages,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(/C=C/c1ccc2ccccc2n1)N1CCCCC1,,,CHEMBL1149205,Bioorg Med Chem Lett,2004,,CHEMBL121345,,CHEMBL121345,,0,http://www.openphacts.org/units/Nanomolar,229730,>,1,1,>,,IC50,nM,,32000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,32.0
,,954886,[],CHEMBL761041,In vitro inhibition of LTB4 formation in human peripheral blood polymorphonuclear leukocytes (HPMN),F,,,BAO_0000190,BAO_0000218,organism-based format,COC1(c2cccc(COc3ccc4ccccc4c3)c2)CCOCC1,,,CHEMBL1127834,J Med Chem,1994,,CHEMBL149839,,CHEMBL149839,7.26,0,http://www.openphacts.org/units/Nanomolar,290289,=,1,1,=,,IC50,nM,,55.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,55.0
,,955324,[],CHEMBL760015,Inhibitory activity against epinephrine-induced platelet aggregation (primary wave AGG),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)C(=O)O.Oc1ccc(C[C@@H]2CNC=N2)cc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124737,J Med Chem,1990,,CHEMBL276803,,CHEMBL1183038,,0,http://www.openphacts.org/units/Nanomolar,15736,=,1,1,=,,IC50,nM,,1905460717963.24,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,Log IC50,,UO_0000065,,3.28
,,956439,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc2c(c1)CC[C@H]2Nc1ncnc2ccccc12,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL2112423,,CHEMBL2112423,5.99,0,http://www.openphacts.org/units/Nanomolar,192408,=,1,1,=,,IC50,nM,,1015.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1015.0
,,956441,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc2c(N[C@@H](C)c3ccccc3)[nH]cnc-2n1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL102942,,CHEMBL102942,,0,http://www.openphacts.org/units/Nanomolar,192416,>,1,1,>,,IC50,nM,,2000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,2000.0
,,956891,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL7531,,CHEMBL7531,5.16,0,http://www.openphacts.org/units/Nanomolar,2756,=,1,1,=,,IC50,nM,,6910.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,6.91
,,956895,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(/C=C/c1c(Cl)cccc1Cl)c1ccc(O)cc1,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL8014,,CHEMBL8014,5.29,0,http://www.openphacts.org/units/Nanomolar,2755,=,1,1,=,,IC50,nM,,5150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,5.15
,,956899,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(C(=O)/C=C/c2cccc(Cl)c2)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL557383,,CHEMBL1196546,5.24,0,http://www.openphacts.org/units/Nanomolar,2765,=,1,1,=,,IC50,nM,,5750.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,5.75
,,956904,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL545358,,CHEMBL1193881,5.24,0,http://www.openphacts.org/units/Nanomolar,2796,=,1,1,=,,IC50,nM,,5740.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,5.74
,,956909,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(/C=C/c1ccc(O)cc1)c1ccc(Br)cc1,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL7668,,CHEMBL7668,5.03,0,http://www.openphacts.org/units/Nanomolar,2782,=,1,1,=,,IC50,nM,,9380.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,9.38
,,957283,[],CHEMBL702722,Compound was tested for its ability to inhibit blood platelet aggregation induced by ADP,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C1\C[C@H]2C[C@@H](O)[C@H](/C=N/OCc3ccccc3)[C@H]2C1,,,CHEMBL1151568,Bioorg Med Chem Lett,1993,,CHEMBL432904,,CHEMBL432904,5.7,0,http://www.openphacts.org/units/Nanomolar,108887,=,1,1,=,,IC50,nM,,2000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,2e-06
,,957293,[],CHEMBL702723,Compound was tested for its ability to inhibit blood platelet aggregation induced by TP-receptor agonist U 46619,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C1/C[C@H]2C[C@@H](O)[C@H](/C=N\OC(c3ccccc3)c3ccccc3)[C@H]2C1,,,CHEMBL1151568,Bioorg Med Chem Lett,1993,,CHEMBL62059,,CHEMBL62059,4.64,0,http://www.openphacts.org/units/Nanomolar,108861,=,1,1,=,,IC50,nM,,23000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,2.3e-05
,,957666,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@@H](Nc1ncnc2ccccc12)c1ccc2ccccc2c1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL103970,,CHEMBL103970,,0,http://www.openphacts.org/units/Nanomolar,192425,>,1,1,>,,IC50,nM,,2000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,2000.0
,,957668,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc([C@H](C)Nc2ncnc3ccccc23)cc1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL103116,,CHEMBL103116,7.34,0,http://www.openphacts.org/units/Nanomolar,192419,=,1,1,=,,IC50,nM,,46.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,46.0
,,958204,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(/C=C/c1ccccc1Cl)c1ccc(O)cc1,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL269163,,CHEMBL269163,4.74,0,http://www.openphacts.org/units/Nanomolar,2753,=,1,1,=,,IC50,nM,,18200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,18.2
,,958706,[],CHEMBL702339,In vitro inhibition of platelet aggregation by measuring its effect on the ADP-stimulated aggregation of human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCS(=O)(=O)NC(CC#Cc1ccc2nc(C)n(CCC3CCNCC3)c(=O)c2c1)C(=O)O,,,CHEMBL1130763,Bioorg Med Chem Lett,1998,,CHEMBL117985,,CHEMBL117985,7.37,0,http://www.openphacts.org/units/Nanomolar,281675,=,1,1,=,,IC50,nM,,43.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.043
,,959216,[],CHEMBL760015,Inhibitory activity against epinephrine-induced platelet aggregation (primary wave AGG),F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.Oc1ccc(CC2=NCCN2)cc1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124737,J Med Chem,1990,,CHEMBL14986,,CHEMBL23710,,0,http://www.openphacts.org/units/Nanomolar,15743,=,1,1,=,,IC50,nM,,38018939632056.12,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,Log IC50,,UO_0000065,,4.58
,,959350,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(C(=O)/C=C/c2ccc(F)cc2)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL544894,,CHEMBL1193481,4.76,0,http://www.openphacts.org/units/Nanomolar,2793,=,1,1,=,,IC50,nM,,17200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,17.2
,,959706,[],CHEMBL702339,In vitro inhibition of platelet aggregation by measuring its effect on the ADP-stimulated aggregation of human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCS(=O)(=O)NC(CNC(=O)c1ccc2[nH]c(=O)n(CCC3CCNCC3)c(=O)c2c1)C(=O)O,,,CHEMBL1130763,Bioorg Med Chem Lett,1998,,CHEMBL143889,,CHEMBL143889,6.68,0,http://www.openphacts.org/units/Nanomolar,281683,=,1,1,=,,IC50,nM,,210.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.21
,,960140,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,CSc1nccc(N[C@@H](C)c2ccccc2)n1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL317910,,CHEMBL317910,6.03,0,http://www.openphacts.org/units/Nanomolar,192400,=,1,1,=,,IC50,nM,,931.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,931.0
,,960286,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@@H](Nc1ncnc2ccccc12)C1CCCCC1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL105907,,CHEMBL105907,,0,http://www.openphacts.org/units/Nanomolar,192393,>,1,1,>,,IC50,nM,,2000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,2000.0
,,960613,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(/C=C/c1ccc(O)cc1)c1ccc(Cl)c(Cl)c1,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL274170,,CHEMBL274170,4.97,0,http://www.openphacts.org/units/Nanomolar,2783,=,1,1,=,,IC50,nM,,10800.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,10.8
,,960944,[],CHEMBL702722,Compound was tested for its ability to inhibit blood platelet aggregation induced by ADP,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C1\C[C@H]2C[C@@H](O)[C@H](/C=N\OC(c3ccccc3)c3ccccc3)[C@H]2C1,,,CHEMBL1151568,Bioorg Med Chem Lett,1993,,CHEMBL291619,,CHEMBL291619,6.0,0,http://www.openphacts.org/units/Nanomolar,108852,=,1,1,=,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,1e-06
,,961008,[],CHEMBL702579,Concentration required for inhibitory activity against human PMNLs chemotaxis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)Nc2cccc(CC(=O)O)n2)n1,,,CHEMBL1159154,Bioorg Med Chem Lett,1994,,CHEMBL284837,,CHEMBL284837,6.1,0,http://www.openphacts.org/units/Nanomolar,53438,=,1,1,=,,IC50,nM,,800.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.8
,,961256,[],CHEMBL768062,In vitro Inhibitory activity against patelet aggregation in human platelet-rich plasma induced by ADP,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(CCCC1CCNCC1)C(=O)c1ccc2c(c1)CN(CCc1ccccc1)C(=O)C(CC(=O)O)N2,,,CHEMBL1129030,J Med Chem,1996,,CHEMBL144681,,CHEMBL144681,7.22,0,http://www.openphacts.org/units/Nanomolar,282019,=,1,1,=,,IC50,nM,,60.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,60.0
,,961860,[],CHEMBL712970,Cytotoxicity in macrophages,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1OC,,,CHEMBL1149205,Bioorg Med Chem Lett,2004,,CHEMBL121001,,CHEMBL121001,,0,http://www.openphacts.org/units/Nanomolar,229736,>,1,1,>,,IC50,nM,,32000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,32.0
,,962260,[],CHEMBL702579,Concentration required for inhibitory activity against human PMNLs chemotaxis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)n1,,,CHEMBL1159154,Bioorg Med Chem Lett,1994,,CHEMBL32665,,CHEMBL32665,6.05,0,http://www.openphacts.org/units/Nanomolar,53445,=,1,1,=,,IC50,nM,,900.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.9
,,962707,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,OC[C@H](Nc1ncnc2ccccc12)c1ccccc1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL321346,,CHEMBL321346,6.83,0,http://www.openphacts.org/units/Nanomolar,192394,=,1,1,=,,IC50,nM,,149.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,149.0
,,962936,[],CHEMBL698017,In vitro evaluation for arachidonic acid induced platelet aggregation of human platelet-rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,C=CCCSCC1C2CCC(O2)C1C/C=C\CCCC(=O)O,,,CHEMBL1124688,J Med Chem,1989,,CHEMBL175751,,CHEMBL175751,6.7,0,http://www.openphacts.org/units/Nanomolar,348233,=,1,1,=,,IC50,nM,,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.2
,,963095,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL555363,,CHEMBL1195798,5.16,0,http://www.openphacts.org/units/Nanomolar,2794,=,1,1,=,,IC50,nM,,6990.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,6.99
,,963204,[],CHEMBL712970,Cytotoxicity in macrophages,F,,,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(C(O)Cc2ccc3ccccc3n2)cc1,,,CHEMBL1149205,Bioorg Med Chem Lett,2004,,CHEMBL121177,,CHEMBL121177,,0,http://www.openphacts.org/units/Nanomolar,229746,>,1,1,>,,IC50,nM,,32000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,32.0
,,963518,[],CHEMBL702579,Concentration required for inhibitory activity against human PMNLs chemotaxis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCC(=O)O)n1,,,CHEMBL1159154,Bioorg Med Chem Lett,1994,,CHEMBL35970,,CHEMBL35970,6.0,0,http://www.openphacts.org/units/Nanomolar,53441,=,1,1,=,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.0
,,963930,[],CHEMBL882541,Direct inhibition of the IgE-Germ line promoter (IGE-GLP-RGA) activity which is responsible in synthesis of IgE in human splenocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H](Nc1ncnc2ccsc12)c1ccccc1,,,CHEMBL1134586,J Med Chem,2001,,CHEMBL323296,,CHEMBL323296,,0,http://www.openphacts.org/units/Nanomolar,192412,>,1,1,>,,IC50,nM,,2000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,2000.0
,,964471,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL268559,,CHEMBL268559,4.55,0,http://www.openphacts.org/units/Nanomolar,2768,=,1,1,=,,IC50,nM,,27900.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,27.9
,,964475,[],CHEMBL696460,Concentration required to inhibit 50% growth of human Molt 4/C8 T-lymphocyte cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)Cc1cc(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)cc(CN(C)C)c1O.Cl,,,CHEMBL1131501,J Med Chem,1998,,CHEMBL538847,,CHEMBL1189516,5.08,0,http://www.openphacts.org/units/Nanomolar,2790,=,1,1,=,,IC50,nM,,8300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,8.3
,,964906,[],CHEMBL702723,Compound was tested for its ability to inhibit blood platelet aggregation induced by TP-receptor agonist U 46619,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C1/C[C@H]2C[C@@H](O)[C@H](/C=N/OCc3ccc4ccccc4c3)[C@H]2C1,,,CHEMBL1151568,Bioorg Med Chem Lett,1993,,CHEMBL62977,,CHEMBL62977,5.66,0,http://www.openphacts.org/units/Nanomolar,108860,=,1,1,=,,IC50,nM,,2200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,2.2e-06
,,964910,[],CHEMBL702723,Compound was tested for its ability to inhibit blood platelet aggregation induced by TP-receptor agonist U 46619,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C1/C[C@H]2C[C@@H](O)[C@H](/C=N/OCc3ccc(F)cc3)[C@H]2C1,,,CHEMBL1151568,Bioorg Med Chem Lett,1993,,CHEMBL63027,,CHEMBL63027,4.85,0,http://www.openphacts.org/units/Nanomolar,108859,=,1,1,=,,IC50,nM,,14000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,1.4e-05
,,964941,[],CHEMBL702579,Concentration required for inhibitory activity against human PMNLs chemotaxis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1cc(C(C)=O)c(O)cc1OCc1nccc(C(=O)Nc2nc(CC(=O)O)cs2)n1,,,CHEMBL1159154,Bioorg Med Chem Lett,1994,,CHEMBL287077,,CHEMBL287077,5.52,0,http://www.openphacts.org/units/Nanomolar,53449,=,1,1,=,,IC50,nM,,3000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,3.0
