activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value
25033447,CHEMBL5242583,Inhibition of recombinant human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,CCc1cc(OC)c(OC)c(OC)c1,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5279631,,CHEMBL5279631,6.75,3920096,=,1,1,=,,IC50,nM,180.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.18
25033470,CHEMBL5242591,Inhibition of recombinant human COX-2 using arachidonic acid as substrate by ELISA,COc1cc(/C=c2\c(=O)[nH]n3c(=O)c4ccccc4nc23)cc(OC)c1OC,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5271224,,CHEMBL5271224,7.33,3920089,=,1,1,=,,IC50,nM,47.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,47.0
25033499,CHEMBL5242597,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 20 mins by colorimetric assay,CCc1ccc(-c2ccc(-n3cc(CNC(=O)C(=O)c4c[nH]c5ccccc45)nn3)cc2)cc1,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5274140,,CHEMBL5274140,6.92,3920059,=,1,1,=,,IC50,nM,120.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.12
25033500,CHEMBL5242597,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 20 mins by colorimetric assay,CC(=O)OC[C@@H]1O[C@@H](n2cc(CNC(=O)C(=O)c3cn(S(=O)(=O)c4ccc(C)cc4)c4ccccc34)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5285584,,CHEMBL5285584,6.92,3920060,=,1,1,=,,IC50,nM,120.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.12
25033517,CHEMBL5242604,Inhibition of recombinant human COX-2 by enzyme immune assay,O=C(NC1CCCCC1)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5270103,,CHEMBL5270103,6.96,3920069,=,1,1,=,,IC50,nM,110.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.11
25033518,CHEMBL5242604,Inhibition of recombinant human COX-2 by enzyme immune assay,CCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5278506,,CHEMBL5278506,7.0,3920070,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25033519,CHEMBL5242604,Inhibition of recombinant human COX-2 by enzyme immune assay,CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL122397,,CHEMBL122397,7.0,3920071,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25033520,CHEMBL5242604,Inhibition of recombinant human COX-2 by enzyme immune assay,O=C(NC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5286816,,CHEMBL5286816,7.0,3920072,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25033529,CHEMBL5242608,Inhibition of COX-2 (unknown origin) by enzyme immune assay,C=C1CC[C@@H]2[C@H](CC2(C)C)C(=C)CC[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5269886,,CHEMBL5269886,,3920073,=,1,1,=,,IC50,ug.mL-1,88.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,ug ml-1,UO_0000274,88.0
25033537,CHEMBL5242613,Inhibition of recombinant human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by Ellman's reagent based ELISA,CC1=CCCC2C1(C)CCC(C)C2(C)CC/C(=C\C(=O)O)CO,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5283932,,CHEMBL5283932,7.9,3920080,=,1,1,=,,IC50,nM,12.7,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,12.7
25033538,CHEMBL5242613,Inhibition of recombinant human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by Ellman's reagent based ELISA,C=C1CCCC2C1(C)CCC(C)C2(C)CCC1=CC(=O)OC1O,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5290007,,CHEMBL5290007,8.07,3920081,=,1,1,=,,IC50,nM,8.49,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,8.49
25033539,CHEMBL5242613,Inhibition of recombinant human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by Ellman's reagent based ELISA,CC1=CCCC2C1(C)CCC(C)C2(C)CCC1=CC(=O)OC1O,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5284118,,CHEMBL5284118,7.99,3920082,=,1,1,=,,IC50,nM,10.34,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,10.34
25033540,CHEMBL5242613,Inhibition of recombinant human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by Ellman's reagent based ELISA,C=C1C(O)CCC2C1(C)CCC(C)C2(C)CCC1=CC(=O)OC1O,,,CHEMBL5241097,Eur J Med Chem,2021.0,CHEMBL5267222,,CHEMBL5267222,7.89,3920083,=,1,1,=,,IC50,nM,12.82,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,12.82
25034787,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,CN1C/C(=C\c2cccs2)C2=NN(c3ccccc3)C(c3cccs3)C2C1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL316846,,CHEMBL316846,8.7,3920667,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034788,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,CN1C/C(=C\c2ccc(Br)s2)C2=NN(c3ccccc3)C(c3ccc(Br)s3)C2C1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5267453,,CHEMBL5267453,8.7,3920668,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034789,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,CN1C/C(=C\c2ccc(Cl)s2)C2=NN(c3ccccc3)C(c3ccc(Cl)s3)C2C1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5279940,,CHEMBL5279940,8.7,3920669,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034790,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,CN1C/C(=C\c2ccc(F)s2)C2=NN(c3ccccc3)C(c3ccc(F)s3)C2C1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5277168,,CHEMBL5277168,8.7,3920670,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034791,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,Cc1ccc(/C=C2\CN(C)CC3C2=NN(c2ccccc2)C3c2ccc(C)s2)s1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5280463,,CHEMBL5280463,8.7,3920671,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034792,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,CN1C/C(=C\c2ccc(O)s2)C2=NN(c3ccccc3)C(c3ccc(O)s3)C2C1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5265839,,CHEMBL5265839,8.7,3920672,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034793,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,CCc1ccc(/C=C2\CN(C)CC3C2=NN(c2ccccc2)C3c2ccc(CC)s2)s1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5289245,,CHEMBL5289245,8.7,3920673,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034794,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,CN1C/C(=C\c2ccc([N+](=O)[O-])s2)C2=NN(c3ccccc3)C(c3ccc([N+](=O)[O-])s3)C2C1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5269974,,CHEMBL5269974,8.7,3920674,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034795,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,Cc1sc(/C=C2\CN(C)CC3C2=NN(c2ccccc2)C3c2cc(Br)c(C)s2)cc1Br,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5290253,,CHEMBL5290253,8.7,3920675,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034796,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,Cc1csc(/C=C2\CN(C)CC3C2=NN(c2ccccc2)C3c2cc(C)cs2)c1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5276070,,CHEMBL5276070,8.7,3920676,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034797,CHEMBL5243068,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate incubated for 1 min by absorbance based analysis,Cc1sc(/C=C2\CN(C)CC3C2=NN(c2ccccc2)C3c2cc(F)c(C)s2)cc1F,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5278033,,CHEMBL5278033,8.7,3920677,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
25034799,CHEMBL5243069,Inhibition of recombinant human COX-2 by colorimetric enzyme immunoassay,C/C(=C/C(=O)Nc1nccs1)Nc1ccccc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5283454,,CHEMBL5283454,7.05,3920536,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034800,CHEMBL5243069,Inhibition of recombinant human COX-2 by colorimetric enzyme immunoassay,COc1ccc(N/C(C)=C\C(=O)Nc2nccs2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5285980,,CHEMBL5285980,7.05,3920537,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034801,CHEMBL5243069,Inhibition of recombinant human COX-2 by colorimetric enzyme immunoassay,C/C(=C/C(=O)Nc1nccs1)Nc1ccc(Cl)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5289112,,CHEMBL5289112,7.05,3920538,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034877,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccccc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5271136,,CHEMBL5271136,7.05,3920539,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034878,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc(F)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5275204,,CHEMBL5275204,7.05,3920540,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034879,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc(C(F)(F)F)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5272126,,CHEMBL5272126,7.05,3920541,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034880,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,N#Cc1ccc(-c2nc(N3CCOCC3)sc2C(=O)c2cccs2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5268121,,CHEMBL5268121,7.05,3920542,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034881,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,Cc1ccc(-c2nc(N3CCOCC3)sc2C(=O)c2cccs2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5285788,,CHEMBL5285788,7.05,3920543,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034882,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc([N+](=O)[O-])cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5279078,,CHEMBL5279078,7.05,3920544,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034883,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccccc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5270094,,CHEMBL5270094,7.05,3920545,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034884,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccc(F)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5281704,,CHEMBL5281704,7.05,3920546,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034885,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccc(C(F)(F)F)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5283995,,CHEMBL5283995,7.05,3920547,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034886,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,N#Cc1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2C(=O)c2cccs2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5271871,,CHEMBL5271871,7.05,3920548,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034888,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5282918,,CHEMBL5282918,7.05,3920550,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034889,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(c1cccs1)c1sc(Nc2ccccc2)nc1-c1ccc(F)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5276822,,CHEMBL5276822,7.05,3920551,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034890,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(/N=c1/scc(-c2ccccc2)n1-c1ccccc1)c1cccs1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5272361,,CHEMBL5272361,7.05,3920552,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034891,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(/N=c1\scc(-c2ccc(F)cc2)n1-c1ccccc1)c1cccs1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5287114,,CHEMBL5287114,7.05,3920553,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034892,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(/N=c1\scc(-c2ccc(C(F)(F)F)cc2)n1-c1ccccc1)c1cccs1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5282180,,CHEMBL5282180,7.05,3920554,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034893,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,N#Cc1ccc(-c2cs/c(=N\C(=O)c3cccs3)n2-c2ccccc2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5272671,,CHEMBL5272671,7.05,3920555,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034894,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,Cc1ccc(-c2cs/c(=N\C(=O)c3cccs3)n2-c2ccccc2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5267656,,CHEMBL5267656,7.05,3920556,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034895,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(/N=c1\scc(-c2ccc([N+](=O)[O-])cc2)n1-c1ccccc1)c1cccs1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5279175,,CHEMBL5279175,7.05,3920557,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
25034953,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1ccc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5275772,,CHEMBL5275772,7.0,3920610,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25034954,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1cc(C2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc(OC)c1OC,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5265750,,CHEMBL5265750,7.41,3920611,=,1,1,=,,IC50,nM,39.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.039
25034955,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5278569,,CHEMBL5278569,7.41,3920612,=,1,1,=,,IC50,nM,39.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.039
25034956,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc1OC,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5282152,,CHEMBL5282152,7.41,3920613,=,1,1,=,,IC50,nM,39.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.039
25034957,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5290194,,CHEMBL5290194,7.41,3920640,=,1,1,=,,IC50,nM,39.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.039
25034958,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2)cc1OC,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5283848,,CHEMBL5283848,7.41,3920641,=,1,1,=,,IC50,nM,39.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.039
25034959,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1cc(C2CC(c3cccc(-n4cnnn4)c3)=NN2)cc(OC)c1OC,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5266071,,CHEMBL5266071,7.41,3920642,=,1,1,=,,IC50,nM,39.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.039
25034960,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1ccc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc1OC,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5283644,,CHEMBL5283644,7.0,3920643,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25034961,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1cc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc(OC)c1OC,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5275786,,CHEMBL5275786,7.0,3920644,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25034962,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,CN(C)c1ccc(/C=C/C(=O)c2cccc(-n3cnnn3)c2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5283788,,CHEMBL5283788,7.0,3920645,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25034963,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(/C=C/c1cccs1)c1cccc(-n2cnnn2)c1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5281666,,CHEMBL5281666,7.0,3920646,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25034964,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,O=C(/C=C/c1cccnc1)c1cccc(-n2cnnn2)c1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5266699,,CHEMBL5266699,7.0,3920647,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
25034965,CHEMBL5243072,Inhibition of human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,COc1ccc(-c2cc(-c3cccc(-n4cnnn4)c3)no2)cc1,,,CHEMBL5241111,RSC Med Chem,2022.0,CHEMBL5286186,,CHEMBL5286186,7.39,3920648,=,1,1,=,,IC50,nM,41.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.041
