index,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
6069,,,1265008,[],CHEMBL698913,Cytotoxicity was evaluated against human MGL-8 B -lymphoblasts (absence of 10 uM 2'-deoxyguanosine (Wo/GdR)),F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1nc(O)c2nc(N)sc2n1,,,CHEMBL1123538,J Med Chem,1986,,CHEMBL50940,,CHEMBL50940,,0,http://www.openphacts.org/units/Nanomolar,87275,>,1,1,>,,IC50,nM,,50000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,50.0
6072,,,1265302,[],CHEMBL701907,In vitro inhibitory concentration against Chymotrypsin-like activity of the purified human placenta 20S Proteasome,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(CN[C@@H](C(=O)N[C@H](C(=O)NCc2ccc(OC)cc2O)C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2cccc3ccccc23)C(C)(C)C)cc1,,,CHEMBL1134066,Bioorg Med Chem Lett,2001,,CHEMBL25294,,CHEMBL25294,5.7,0,http://www.openphacts.org/units/Nanomolar,36455,=,1,1,=,,IC50,nM,,2000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,2.0
6073,,,1265902,[],CHEMBL822759,Concentration required to inhibit the proliferation of human T-lymphocyte CEM/o cells by 50%,F,,,BAO_0000190,BAO_0000218,organism-based format,C=C1[C@@H](O)[C@H](n2ccc(N)nc2=O)O[C@@H]1CO,,,CHEMBL1126204,J Med Chem,1992,,CHEMBL1790538,,CHEMBL1790538,4.2,0,http://www.openphacts.org/units/Nanomolar,132393,=,1,1,=,,IC50,nM,,63000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,63.0
6075,,,1265975,[],CHEMBL700474,Inhibition of aggregation of human gel-filtered platelets was measured by light transmittance method.,F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.O=C(O)CCNC(=O)c1cc2n(n1)CCN(CCC1CCNCC1)C2=O,,,CHEMBL1130054,J Med Chem,1997,,CHEMBL540024,,CHEMBL288521,6.6,0,http://www.openphacts.org/units/Nanomolar,85027,=,1,1,=,,IC50,nM,,250.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,250.0
6076,,,1266259,[],CHEMBL699000,In vitro inhibition of ADP (0.5 x 10E-9 M)-induced platelet aggregation in human PRP,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC#CC[C@H](C)[C@H](O)C#CC1[C@H]2C/C(=C/COCC(=O)O)CC2C[C@H]1O,,,CHEMBL1123407,J Med Chem,1986,,CHEMBL323744,,CHEMBL323744,9.19,0,http://www.openphacts.org/units/Nanomolar,200605,=,1,1,=,,IC50,nM,,0.64,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,0.64
6079,,,1266374,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCOC(=O)N[C@@H](CNC(=O)c1ccc2[nH]c(-c3ccc(C(=N)N)cc3)nc2c1)C(=O)O,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL117944,,CHEMBL117944,7.3,0,http://www.openphacts.org/units/Nanomolar,218658,=,1,1,=,,IC50,nM,,50.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.05
6080,,,1267870,[],CHEMBL697907,Tested for the ability to inhibit arachidonic acid induced platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1C[C@@H]1CCC[C@H]1c1nc(C(=O)NCc2ccc(Cl)cc2)co1,,,CHEMBL1126505,Bioorg Med Chem Lett,1993,,CHEMBL25657,,CHEMBL25657,6.47,0,http://www.openphacts.org/units/Nanomolar,31433,=,1,1,=,,IC50,nM,,338.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.338
6081,,,1268172,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(-c2nc(-c3ncoc3-c3cccc(OCc4nn[nH]n4)c3)oc2-c2ccccc2)cc1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL126139,,CHEMBL126139,6.89,0,http://www.openphacts.org/units/Nanomolar,242933,=,1,1,=,,IC50,nM,,130.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.13
6082,,,1268229,[],CHEMBL696684,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL125569,,CHEMBL125569,7.57,0,http://www.openphacts.org/units/Nanomolar,242926,=,1,1,=,,IC50,nM,,27.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.027
6084,,,1268231,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2ocnc2-c2onc(-c3ccccc3)c2-c2ccccc2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL127963,,CHEMBL127963,,0,http://www.openphacts.org/units/Nanomolar,242916,>,1,1,>,,IC50,nM,,72000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,72.0
6085,,,1268233,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2ocnc2-c2nnc(-c3ccccc3)n2-c2ccccc2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL338701,,CHEMBL338701,,0,http://www.openphacts.org/units/Nanomolar,242915,>,1,1,>,,IC50,nM,,70000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,70.0
6086,,,1269281,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCOC(=O)N[C@@H](CNC(=O)c1ccc2nc(-c3ccc(C(=N)N)cc3)oc2c1)C(=O)O,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL323912,,CHEMBL323912,7.7,0,http://www.openphacts.org/units/Nanomolar,218653,=,1,1,=,,IC50,nM,,20.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.02
6089,,,1269535,[],CHEMBL696684,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2[nH]ncc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL127616,,CHEMBL127616,6.75,0,http://www.openphacts.org/units/Nanomolar,242922,=,1,1,=,,IC50,nM,,180.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.18
6091,,,1269537,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)s2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL340899,,CHEMBL340899,6.82,0,http://www.openphacts.org/units/Nanomolar,242917,=,1,1,=,,IC50,nM,,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.15
6092,,,1269538,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCOc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)o1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL116533,,CHEMBL116533,,0,http://www.openphacts.org/units/Nanomolar,242911,>,1,1,>,,IC50,nM,,75000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,75.0
6093,,,1270422,[],CHEMBL701919,Inhibition of LPS-induced TNF-alpha production in human whole blood,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOc1cc(C2(C#N)CCN(CC(=O)NO)CC2)ccc1OC,,,CHEMBL1146692,Bioorg Med Chem Lett,2004,,CHEMBL65115,,CHEMBL65115,8.3,0,http://www.openphacts.org/units/Nanomolar,114063,=,1,1,=,,IC50,nM,,5.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.005
6094,,,1271086,[],CHEMBL696684,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c(-c2cccc(OCC(=O)O)c2)n1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL340197,,CHEMBL340197,6.19,0,http://www.openphacts.org/units/Nanomolar,242910,=,1,1,=,,IC50,nM,,650.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.65
6098,,,1271941,[],CHEMBL697907,Tested for the ability to inhibit arachidonic acid induced platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,C/C(Cc1ccccc1CCC(=O)O)=C(\C)c1nc(C(=O)NCCc2ccc(Cl)cc2)co1,,,CHEMBL1126505,Bioorg Med Chem Lett,1993,,CHEMBL424587,,CHEMBL424587,6.63,0,http://www.openphacts.org/units/Nanomolar,31429,=,1,1,=,,IC50,nM,,235.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.235
6099,,,1272194,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2ncoc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL419780,,CHEMBL419780,6.8,0,http://www.openphacts.org/units/Nanomolar,242924,=,1,1,=,,IC50,nM,,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.16
6100,,,1274180,[],CHEMBL729969,Inhibitory activity against proliferation of human microvascular endothelial cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)SCC[C@@H](N)[C@H](O)C(=O)NNC(=O)c1cccc(Cl)c1,,,CHEMBL1146676,Bioorg Med Chem Lett,2004,,CHEMBL352764,,CHEMBL352764,7.0,0,http://www.openphacts.org/units/Nanomolar,335132,=,1,1,=,,IC50,nM,,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,100.0
6101,,,1274853,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2ccccc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL126078,,CHEMBL126078,4.96,0,http://www.openphacts.org/units/Nanomolar,242921,=,1,1,=,,IC50,nM,,11100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,11.1
6102,,,1276084,[],CHEMBL696684,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1nc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c(-c2cccc(OCC(=O)O)c2)o1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL127432,,CHEMBL127432,7.3,0,http://www.openphacts.org/units/Nanomolar,242909,=,1,1,=,,IC50,nM,,50.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.05
6104,,,1276086,[],CHEMBL696684,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(/C=C\c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL326075,,CHEMBL326075,6.75,0,http://www.openphacts.org/units/Nanomolar,242913,=,1,1,=,,IC50,nM,,180.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.18
6106,,,1278396,[],CHEMBL699000,In vitro inhibition of ADP (0.5 x 10E-9 M)-induced platelet aggregation in human PRP,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,,,CHEMBL1123407,J Med Chem,1986,,CHEMBL1139,EPOPROSTENOL,CHEMBL1139,9.18,0,http://www.openphacts.org/units/Nanomolar,200607,=,1,1,=,,IC50,nM,,0.66,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,0.66
6107,,,1279674,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCNC(=O)c1ccc2c(c1)ncn2CCCC1CCNCC1,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL115015,,CHEMBL115015,4.8,0,http://www.openphacts.org/units/Nanomolar,218655,=,1,1,=,,IC50,nM,,16000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,16.0
6108,,,1280592,[],CHEMBL701919,Inhibition of LPS-induced TNF-alpha production in human whole blood,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C2(C#N)CCN(CC(=O)NO)CC2)cc1OC1CCCC1,,,CHEMBL1146692,Bioorg Med Chem Lett,2004,,CHEMBL67668,,CHEMBL67668,8.05,0,http://www.openphacts.org/units/Nanomolar,114055,=,1,1,=,,IC50,nM,,8.9,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.0089
6109,,,1282537,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCCc1ocnc1-c1nc(-c2ccccc2)c(-c2ccccc2)o1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL125456,,CHEMBL125456,5.14,0,http://www.openphacts.org/units/Nanomolar,242927,=,1,1,=,,IC50,nM,,7200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,7.2
6110,,,1282538,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCCCc1ocnc1-c1nc(-c2ccccc2)c(-c2ccccc2)o1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL126430,,CHEMBL126430,6.38,0,http://www.openphacts.org/units/Nanomolar,242907,=,1,1,=,,IC50,nM,,420.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.42
6111,,,1282539,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccsc3)c(-c3ccsc3)o2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL436188,,CHEMBL436188,6.35,0,http://www.openphacts.org/units/Nanomolar,242920,=,1,1,=,,IC50,nM,,450.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.45
6112,,,1283312,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,NCc1ccc(Cn2cnc3cc(C(=O)NCCC(=O)O)ccc32)cc1,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL114842,,CHEMBL114842,4.08,0,http://www.openphacts.org/units/Nanomolar,218650,=,1,1,=,,IC50,nM,,83000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,83.0
6113,,,1283627,[],CHEMBL696684,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1ncc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1-c1cccc(OCC(=O)O)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL338107,,CHEMBL338107,5.97,0,http://www.openphacts.org/units/Nanomolar,242923,=,1,1,=,,IC50,nM,,1060.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.06
6115,,,1284610,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1nc2cc(C(=O)NCCC(=O)O)ccc2n1Cc1ccc(C(=N)N)cc1,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL116497,,CHEMBL116497,4.96,0,http://www.openphacts.org/units/Nanomolar,218660,=,1,1,=,,IC50,nM,,11000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,11.0
6116,,,1284611,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,NCc1ccc(-c2nc3cc(C(=O)N[C@@H](CC(=O)O)C(=O)NCCc4c[nH]c5ccccc45)ccc3[nH]2)cc1,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL113754,,CHEMBL113754,4.21,0,http://www.openphacts.org/units/Nanomolar,218659,=,1,1,=,,IC50,nM,,61000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,61.0
6117,,,1284909,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCOc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)o1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL326558,,CHEMBL326558,,0,http://www.openphacts.org/units/Nanomolar,242912,>,1,1,>,,IC50,nM,,75000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,75.0
6118,,,1286062,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCCCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL116419,,CHEMBL116419,5.6,0,http://www.openphacts.org/units/Nanomolar,242931,=,1,1,=,,IC50,nM,,2500.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,2.5
6119,,,1286114,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCc1ocnc1-c1nc(-c2ccccc2)c(-c2ccccc2)o1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL339599,,CHEMBL339599,4.8,0,http://www.openphacts.org/units/Nanomolar,242929,=,1,1,=,,IC50,nM,,15900.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,15.9
6120,,,1286115,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL126988,,CHEMBL126988,7.52,0,http://www.openphacts.org/units/Nanomolar,242918,=,1,1,=,,IC50,nM,,30.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.03
6121,,,1287407,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1ccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL339116,,CHEMBL339116,,0,http://www.openphacts.org/units/Nanomolar,242908,>,1,1,>,,IC50,nM,,73000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,73.0
6122,,,1289748,[],CHEMBL697907,Tested for the ability to inhibit arachidonic acid induced platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1C[C@@H]1CCC[C@@H]1c1nc(C(=O)NCCCCC2CCCCC2)co1,,,CHEMBL1126505,Bioorg Med Chem Lett,1993,,CHEMBL22244,,CHEMBL22244,6.97,0,http://www.openphacts.org/units/Nanomolar,31431,=,1,1,=,,IC50,nM,,107.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.107
6123,,,1290072,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCCCCc1ocnc1-c1nc(-c2ccccc2)c(-c2ccccc2)o1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL340839,,CHEMBL340839,4.94,0,http://www.openphacts.org/units/Nanomolar,242930,=,1,1,=,,IC50,nM,,11600.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,11.6
6124,,,1290631,[],CHEMBL822658,Inhibition of human PGE-2 production.,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125255,J Med Chem,1991,,CHEMBL165090,ROMAZARIT,CHEMBL165090,,0,http://www.openphacts.org/units/Nanomolar,324680,>,1,1,>,,IC50,nM,,400000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,400.0
6125,,,1291450,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,N#CCOc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL126722,,CHEMBL126722,,0,http://www.openphacts.org/units/Nanomolar,242925,>,1,1,>,,IC50,nM,,76000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,76.0
6126,,,1292511,[],CHEMBL697907,Tested for the ability to inhibit arachidonic acid induced platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1C[C@H]1CCC[C@@H]1c1nc(C(=O)NCc2ccc(Cl)cc2)co1,,,CHEMBL1126505,Bioorg Med Chem Lett,1993,,CHEMBL23711,,CHEMBL23711,5.29,0,http://www.openphacts.org/units/Nanomolar,31430,=,1,1,=,,IC50,nM,,5163.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,5.163
6128,,,1293826,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(S(=O)(=O)N[C@@H](CNC(=O)c2ccc3oc(-c4ccc(C(=N)N)cc4)nc3c2)C(=O)O)cc1,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL114119,,CHEMBL114119,8.0,0,http://www.openphacts.org/units/Nanomolar,218652,=,1,1,=,,IC50,nM,,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.01
6129,,,1294957,[],CHEMBL701919,Inhibition of LPS-induced TNF-alpha production in human whole blood,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C2(C#N)CCN(CC(=O)NO)CC2)cc1OCC1CC1,,,CHEMBL1146692,Bioorg Med Chem Lett,2004,,CHEMBL65114,,CHEMBL65114,8.68,0,http://www.openphacts.org/units/Nanomolar,114061,=,1,1,=,,IC50,nM,,2.1,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.0021
6133,,,1295207,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,NCc1ccc(-c2nc3cc(C(=O)NCCC(=O)O)ccc3[nH]2)cc1,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL115068,,CHEMBL115068,4.0,0,http://www.openphacts.org/units/Nanomolar,218656,=,1,1,=,,IC50,nM,,100000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,100.0
6134,,,1295208,[],CHEMBL696575,In vitro inhibition of platelet aggregation using Human platelet-Rich Plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(S(=O)(=O)N[C@@H](CNC(=O)c2ccc3nc(-c4ccc(C(=N)N)cc4)oc3c2)C(=O)O)cc1,,,CHEMBL1128969,Bioorg Med Chem Lett,1996,,CHEMBL117990,,CHEMBL117990,8.0,0,http://www.openphacts.org/units/Nanomolar,218651,=,1,1,=,,IC50,nM,,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.01
6135,,,1295467,[],CHEMBL842873,In vitro inhibition of 5.86 uM ADP-induced human platelet aggregation in platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCCCCOc1nc(-c2ccccc2)c(-c2ccccc2)n1-c1ccccc1,,,CHEMBL1126926,J Med Chem,1993,,CHEMBL419952,OCTIMIBATE,CHEMBL419952,5.99,0,http://www.openphacts.org/units/Nanomolar,242932,=,1,1,=,,IC50,nM,,1020.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.02
