index,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
4720,,,993973,[],CHEMBL700455,Concentration required to reduced U-46619-induced aggregation of human platelet by 50%.(values in parentheses are 95% confidence limits),F,,,BAO_0000190,BAO_0000218,organism-based format,CC(=O)c1c(C)c(C)c(O)c(C(CCCCCC(=O)O)c2ccc(F)cc2)c1C,,,CHEMBL1126076,J Med Chem,1992,,CHEMBL67653,,CHEMBL67653,7.16,0,http://www.openphacts.org/units/Nanomolar,124278,=,1,1,=,,IC50,nM,,69.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,6.9e-08
4723,,,994805,[],CHEMBL697026,in vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)C[C@H](NC(=O)CN1CCc2ccc(N3CCNCC3)cc2C1=O)C1=CC=CN(O)C1,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL434444,,CHEMBL434444,7.75,0,http://www.openphacts.org/units/Nanomolar,273373,=,1,1,=,,IC50,nM,,18.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,18.0
4728,,,996070,[],CHEMBL697026,in vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)C[C@@H](CCc1ccccc1)NC(=O)CN1CCc2ccc(N3CCNCC3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL343235,,CHEMBL343235,7.8,0,http://www.openphacts.org/units/Nanomolar,273362,=,1,1,=,,IC50,nM,,16.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,16.0
4731,,,996790,[],CHEMBL701988,Evaluated in vitro for its inhibitory activity on LPS-induced TNF-Alpha release in human monocyte.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C(=O)NCC(=O)NO)cc1OC1CCCC1,,,CHEMBL1131452,J Med Chem,1998,,CHEMBL91571,,CHEMBL91571,7.5,0,http://www.openphacts.org/units/Nanomolar,166353,=,1,1,=,,IC50,nM,,32.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.032
4733,,,996797,[],CHEMBL701988,Evaluated in vitro for its inhibitory activity on LPS-induced TNF-Alpha release in human monocyte.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C(=O)NC(C)C(=O)NO)cc1OC1CCCC1,,,CHEMBL1131452,J Med Chem,1998,,CHEMBL90375,,CHEMBL90375,7.31,0,http://www.openphacts.org/units/Nanomolar,166352,=,1,1,=,,IC50,nM,,49.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.049
4736,,,997308,[],CHEMBL697026,in vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,C#C[C@H](CC(=O)O)NC(=O)CN1CCc2ccc(N3CCNCC3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL57886,,CHEMBL57886,7.92,0,http://www.openphacts.org/units/Nanomolar,273382,=,1,1,=,,IC50,nM,,12.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,12.0
4744,,,999018,[],CHEMBL702050,Ability to inhibit platelet aggregation of human platelet-rich plasma (PRP) induced by 800 uM of AA-IPA (arachidonic acid),F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCC/C(S)=N/CC(=O)NCC1C2CCC(O2)C1C/C=C/CCCC(=O)O,,,CHEMBL1124904,J Med Chem,1990,,CHEMBL79287,,CHEMBL79287,7.4,0,http://www.openphacts.org/units/Nanomolar,147465,=,1,1,=,,IC50,nM,,40.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.04
4748,,,999659,[],CHEMBL701314,Inhibition of LTB4 production from whole human blood.,F,,,BAO_0000190,BAO_0000218,organism-based format,[O-][n+]1ccc2ncn(CCOc3ccc(Cc4ccccc4)cc3)c2c1,,,CHEMBL1136655,Bioorg Med Chem Lett,2003,,CHEMBL14857,,CHEMBL14857,7.19,0,http://www.openphacts.org/units/Nanomolar,15388,=,1,1,=,,IC50,nM,,65.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.065
4750,,,1000348,[],CHEMBL697019,The compound was tested in vitro for its inhibitory activity against U 46619-induced aggregation of washed human platelets.,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCCC(CNS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1,,,CHEMBL1125364,J Med Chem,1992,,CHEMBL138325,,CHEMBL138325,7.7,0,http://www.openphacts.org/units/Nanomolar,264261,=,1,1,=,,IC50,nM,,20.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.02
4757,,,1001398,[],CHEMBL702050,Ability to inhibit platelet aggregation of human platelet-rich plasma (PRP) induced by 800 uM of AA-IPA (arachidonic acid),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C/CC1C2CCC(O2)C1CNC(=O)CNC(=O)CCCC1CCCCC1,,,CHEMBL1124904,J Med Chem,1990,,CHEMBL310406,,CHEMBL310406,7.35,0,http://www.openphacts.org/units/Nanomolar,147467,=,1,1,=,,IC50,nM,,45.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.045
4759,,,1001922,[],CHEMBL701314,Inhibition of LTB4 production from whole human blood.,F,,,BAO_0000190,BAO_0000218,organism-based format,N#Cc1nccc2c1ncn2CCOc1ccc(Cc2ccccc2)cc1,,,CHEMBL1136655,Bioorg Med Chem Lett,2003,,CHEMBL14387,,CHEMBL14387,7.0,0,http://www.openphacts.org/units/Nanomolar,15385,=,1,1,=,,IC50,nM,,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.1
4762,,,1002537,[],CHEMBL702050,Ability to inhibit platelet aggregation of human platelet-rich plasma (PRP) induced by 800 uM of AA-IPA (arachidonic acid),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C/CC1C2CCC(O2)C1CNNC(=O)Nc1ccccc1,,,CHEMBL1124904,J Med Chem,1990,,CHEMBL309435,,CHEMBL309435,7.7,0,http://www.openphacts.org/units/Nanomolar,147479,=,1,1,=,,IC50,nM,,20.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.02
4768,,,1004039,[],CHEMBL697019,The compound was tested in vitro for its inhibitory activity against U 46619-induced aggregation of washed human platelets.,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCC(CCNS(=O)(=O)c1ccc(Cl)cc1)Cc1cccnc1,,,CHEMBL1125364,J Med Chem,1992,,CHEMBL337331,,CHEMBL337331,6.93,0,http://www.openphacts.org/units/Nanomolar,264262,=,1,1,=,,IC50,nM,,117.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.117
4771,,,1004546,[],CHEMBL701314,Inhibition of LTB4 production from whole human blood.,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(Cc2ccc(OCCn3ccc4ncnc-4c3)cc2)cc1,,,CHEMBL1136655,Bioorg Med Chem Lett,2003,,CHEMBL14814,,CHEMBL14814,7.13,0,http://www.openphacts.org/units/Nanomolar,15381,=,1,1,=,,IC50,nM,,74.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.074
4772,,,1004812,[],CHEMBL697026,in vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H](CC(=O)O)NC(=O)CN1CCc2ccc(N3CCNCC3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL140529,,CHEMBL140529,7.52,0,http://www.openphacts.org/units/Nanomolar,273383,=,1,1,=,,IC50,nM,,30.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,30.0
4776,,,1005438,[],CHEMBL701988,Evaluated in vitro for its inhibitory activity on LPS-induced TNF-Alpha release in human monocyte.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C2=NOC(CC(=O)NO)C2)cc1OC1CCCC1,,,CHEMBL1131452,J Med Chem,1998,,CHEMBL91011,,CHEMBL91011,6.86,0,http://www.openphacts.org/units/Nanomolar,166354,=,1,1,=,,IC50,nM,,138.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.138
4777,,,1005787,[],CHEMBL805963,Inhibition of lipopolysaccharide stimulated TNF-alpha release in human whole blood,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,,,CHEMBL1131744,Bioorg Med Chem Lett,1999,,CHEMBL1788309,,CHEMBL1788309,7.14,0,http://www.openphacts.org/units/Nanomolar,69450,=,1,1,=,,IC50,nM,,73.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,73.0
4778,,,1005832,[],CHEMBL820598,Inhibition of lipopolysaccharide stimulated TNF-alpha release in human whole blood,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,,,CHEMBL1131744,Bioorg Med Chem Lett,1999,,CHEMBL43452,POMALIDOMIDE,CHEMBL43452,7.6,0,http://www.openphacts.org/units/Nanomolar,69444,=,1,1,=,,IC50,nM,,25.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,25.0
4780,,,1006452,[],CHEMBL697469,In vitro cytotoxic activity against human colon adenocarcinoma (HT-29).,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCNC(=O)c1ccc(NCCN(C)C)c2c(=O)c3ccccc3[nH]c12,,,CHEMBL1144932,J Med Chem,2003,,CHEMBL104900,,CHEMBL104900,7.03,0,http://www.openphacts.org/units/Nanomolar,197637,=,1,1,=,,IC50,nM,,94.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.094
4784,,,1006741,[],CHEMBL701988,Evaluated in vitro for its inhibitory activity on LPS-induced TNF-Alpha release in human monocyte.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C2=NOC(C)(C(=O)NO)C2)cc1OC1CCCC1,,,CHEMBL1131452,J Med Chem,1998,,CHEMBL91551,,CHEMBL91551,7.47,0,http://www.openphacts.org/units/Nanomolar,166362,=,1,1,=,,IC50,nM,,34.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.034
4791,,,1007937,[],CHEMBL819966,Inhibition of anti-CD3 mAb induced inter leukein-2 production in human whole blood was evaluated,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NCc1ccco1,,,CHEMBL1146742,Bioorg Med Chem Lett,2004,,CHEMBL431407,,CHEMBL431407,8.0,0,http://www.openphacts.org/units/Nanomolar,159982,=,1,1,=,,IC50,nM,,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.01
4792,,,1008510,[],CHEMBL697026,in vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,C#C[C@H](CC(=O)O)NC(=O)CN1CCc2ccc(N3CCNCC3)c(Cl)c2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL141196,,CHEMBL141196,7.46,0,http://www.openphacts.org/units/Nanomolar,273381,=,1,1,=,,IC50,nM,,35.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,35.0
4796,,,1008767,[],CHEMBL697469,In vitro cytotoxic activity against human colon adenocarcinoma (HT-29).,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCNC(=O)c1ccc(NCCN(C)C)c2cc3ccccc3nc12,,,CHEMBL1144932,J Med Chem,2003,,CHEMBL104423,,CHEMBL104423,8.15,0,http://www.openphacts.org/units/Nanomolar,197651,=,1,1,=,,IC50,nM,,7.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.007
4804,,,1010246,[],CHEMBL700455,Concentration required to reduced U-46619-induced aggregation of human platelet by 50%.(values in parentheses are 95% confidence limits),F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1c(C)c2c(c(C(CCCCCC(=O)O)c3ccc(F)cc3)c1O)CCC2=O,,,CHEMBL1126076,J Med Chem,1992,,CHEMBL70411,,CHEMBL70411,7.11,0,http://www.openphacts.org/units/Nanomolar,124268,=,1,1,=,,IC50,nM,,78.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,7.8e-08
4807,,,1011302,[],CHEMBL697469,In vitro cytotoxic activity against human colon adenocarcinoma (HT-29).,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2nc3c(C(=O)NCCN(C)C)ccc(NCCCN(C)CCCNc4ccc(C(=O)NCCN(C)C)c5nc6ccc(OC)cc6c(O)c45)c3c(O)c2c1,,,CHEMBL1144932,J Med Chem,2003,,CHEMBL104306,,CHEMBL104306,7.41,0,http://www.openphacts.org/units/Nanomolar,197643,=,1,1,=,,IC50,nM,,39.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.039
4810,,,1011761,[],CHEMBL819966,Inhibition of anti-CD3 mAb induced inter leukein-2 production in human whole blood was evaluated,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,,,CHEMBL1146742,Bioorg Med Chem Lett,2004,,CHEMBL314627,,CHEMBL314627,8.1,0,http://www.openphacts.org/units/Nanomolar,159981,=,1,1,=,,IC50,nM,,8.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.008
4812,,,1012287,[],CHEMBL697026,in vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,C#C[C@H](CC(=O)O)NC(=O)CN1CCc2cc(Cl)c(N3CCNCC3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL341938,,CHEMBL341938,7.72,0,http://www.openphacts.org/units/Nanomolar,273371,=,1,1,=,,IC50,nM,,19.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,19.0
4813,,,1012565,[],CHEMBL697469,In vitro cytotoxic activity against human colon adenocarcinoma (HT-29).,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCNC(=O)c1ccc(NCCCN(C)CCCNc2ccc(C(=O)NCCN(C)C)c3nc4ccccc4cc23)c2cc3ccccc3nc12,,,CHEMBL1144932,J Med Chem,2003,,CHEMBL324678,,CHEMBL324678,7.33,0,http://www.openphacts.org/units/Nanomolar,197650,=,1,1,=,,IC50,nM,,47.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.047
4823,,,1014521,[],CHEMBL701314,Inhibition of LTB4 production from whole human blood.,F,,,BAO_0000190,BAO_0000218,organism-based format,N#Cc1ccc2c(ncn2CCOc2ccc(Cc3ccccc3)cc2)n1,,,CHEMBL1136655,Bioorg Med Chem Lett,2003,,CHEMBL273570,,CHEMBL273570,6.82,0,http://www.openphacts.org/units/Nanomolar,15384,=,1,1,=,,IC50,nM,,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.15
4827,,,1015101,[],CHEMBL697469,In vitro cytotoxic activity against human colon adenocarcinoma (HT-29).,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCNC(=O)c1ccc(NCCCN(C)CCCNc2ccc(C(=O)NCCN(C)C)c3nc4ccc([N+](=O)[O-])cc4c(O)c23)c2c(O)c3cc([N+](=O)[O-])ccc3nc12,,,CHEMBL1144932,J Med Chem,2003,,CHEMBL104615,,CHEMBL104615,,0,http://www.openphacts.org/units/Nanomolar,197646,<,1,1,<,,IC50,nM,,0.1,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.0001
4834,,,1015908,[],CHEMBL701314,Inhibition of LTB4 production from whole human blood.,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(Cc2ccc(OCCn3ccnc3)cc2)cc1,,,CHEMBL1136655,Bioorg Med Chem Lett,2003,,CHEMBL279643,,CHEMBL279643,7.47,0,http://www.openphacts.org/units/Nanomolar,15394,=,1,1,=,,IC50,nM,,34.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.034
4835,,,1016528,[],CHEMBL702050,Ability to inhibit platelet aggregation of human platelet-rich plasma (PRP) induced by 800 uM of AA-IPA (arachidonic acid),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C/CC1C2CCC(O2)C1CNNC(=O)Cc1ccccc1,,,CHEMBL1124904,J Med Chem,1990,,CHEMBL309764,,CHEMBL309764,6.7,0,http://www.openphacts.org/units/Nanomolar,147446,=,1,1,=,,IC50,nM,,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.2
4839,,,1017484,[],CHEMBL697026,in vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,C#C[C@H](CC(=O)O)NC(=O)CN1CCc2cc(F)c(N3CCNCC3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL357888,,CHEMBL357888,7.82,0,http://www.openphacts.org/units/Nanomolar,273363,=,1,1,=,,IC50,nM,,15.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,15.0
4840,,,1017487,[],CHEMBL697026,in vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,C#C[C@H](CC(=O)O)NC(=O)CN1CCc2ccc(C3CCNCC3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL143084,,CHEMBL143084,8.22,0,http://www.openphacts.org/units/Nanomolar,273364,=,1,1,=,,IC50,nM,,6.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,6.0
4843,,,1019145,[],CHEMBL697469,In vitro cytotoxic activity against human colon adenocarcinoma (HT-29).,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCNC(=O)c1ccc(NCCN(C)C)c2c(O)c3cc([N+](=O)[O-])ccc3nc12,,,CHEMBL1144932,J Med Chem,2003,,CHEMBL327096,,CHEMBL327096,6.72,0,http://www.openphacts.org/units/Nanomolar,197645,=,1,1,=,,IC50,nM,,190.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.19
4853,,,1021333,[],CHEMBL697027,in vitro inhibition of human gel-filtered platelets using ADP agonist,F,,,BAO_0000190,BAO_0000218,organism-based format,C#C[C@H](CC(=O)O)NC(=O)CN1CCc2ccc(-c3ccncc3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL140593,,CHEMBL140593,6.8,0,http://www.openphacts.org/units/Nanomolar,273378,=,1,1,=,,IC50,nM,,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,160.0
4857,,,1021887,[],CHEMBL700455,Concentration required to reduced U-46619-induced aggregation of human platelet by 50%.(values in parentheses are 95% confidence limits),F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1c(C)c(CO)c(C)c(C(CCCCCC(=O)O)c2ccc(F)cc2)c1O,,,CHEMBL1126076,J Med Chem,1992,,CHEMBL308398,,CHEMBL308398,7.1,0,http://www.openphacts.org/units/Nanomolar,124275,=,1,1,=,,IC50,nM,,79.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,7.9e-08
4858,,,1022079,[],CHEMBL819966,Inhibition of anti-CD3 mAb induced inter leukein-2 production in human whole blood was evaluated,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2[nH]1,,,CHEMBL1146742,Bioorg Med Chem Lett,2004,,CHEMBL431609,,CHEMBL431609,8.22,0,http://www.openphacts.org/units/Nanomolar,159980,=,1,1,=,,IC50,nM,,6.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.006
4859,,,1022238,[],CHEMBL805963,Inhibition of lipopolysaccharide stimulated TNF-alpha release in human whole blood,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,,,CHEMBL1131744,Bioorg Med Chem Lett,1999,,CHEMBL2093113,,CHEMBL2093113,7.85,0,http://www.openphacts.org/units/Nanomolar,69449,=,1,1,=,,IC50,nM,,14.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,14.0
4863,,,1022549,[],CHEMBL697027,in vitro inhibition of human gel-filtered platelets using ADP agonist,F,,,BAO_0000190,BAO_0000218,organism-based format,C#C[C@H](CC(=O)O)NC(=O)Cn1ccc2ccc(N3CCNCC3)cc2c1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL141394,,CHEMBL141394,7.09,0,http://www.openphacts.org/units/Nanomolar,273377,=,1,1,=,,IC50,nM,,81.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,81.0
4864,,,1022765,[],CHEMBL697469,In vitro cytotoxic activity against human colon adenocarcinoma (HT-29).,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2nc3cc(C(=O)NCCCN(C)CCCNC(=O)c4ccc(NCCN(C)C)c5c(O)c6cc(OC)ccc6nc45)cc(NCCN(C)C)c3c(O)c2c1,,,CHEMBL1144932,J Med Chem,2003,,CHEMBL326344,,CHEMBL326344,8.7,0,http://www.openphacts.org/units/Nanomolar,197658,=,1,1,=,,IC50,nM,,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.002
4871,,,1023988,[],CHEMBL697027,in vitro inhibition of human gel-filtered platelets using ADP agonist,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(CN1CCc2ccc(N3CCNCC3)cc2C1=O)NCC(NS(=O)(=O)c1ccccc1)C(=O)O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL140217,,CHEMBL140217,6.85,0,http://www.openphacts.org/units/Nanomolar,273385,=,1,1,=,,IC50,nM,,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,140.0
4874,,,1024270,[],CHEMBL702050,Ability to inhibit platelet aggregation of human platelet-rich plasma (PRP) induced by 800 uM of AA-IPA (arachidonic acid),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C/CC1C2CCC(O2)C1CNC(=O)CNC(=O)CCCCC1CCCCC1,,,CHEMBL1124904,J Med Chem,1990,,CHEMBL312732,,CHEMBL312732,6.8,0,http://www.openphacts.org/units/Nanomolar,147466,=,1,1,=,,IC50,nM,,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.16
4876,,,1024407,[],CHEMBL697019,The compound was tested in vitro for its inhibitory activity against U 46619-induced aggregation of washed human platelets.,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCCCCCC(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1,,,CHEMBL1125364,J Med Chem,1992,,CHEMBL136220,,CHEMBL136220,7.57,0,http://www.openphacts.org/units/Nanomolar,264260,=,1,1,=,,IC50,nM,,27.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.027
4879,,,1025038,[],CHEMBL696992,In vitro inhibition of human gel-filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCNC(=O)CN1CCc2ccc(N3CCNCC3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,,CHEMBL58152,,CHEMBL58152,6.85,0,http://www.openphacts.org/units/Nanomolar,273384,=,1,1,=,,IC50,nM,,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,140.0
4880,,,1025301,[],CHEMBL697469,In vitro cytotoxic activity against human colon adenocarcinoma (HT-29).,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCNc1cc(C(=O)NCCCN(C)CCCNC(=O)c2ccc(NCCN(C)C)c3c(O)c4ccccc4nc23)cc2nc3ccccc3c(O)c12,,,CHEMBL1144932,J Med Chem,2003,,CHEMBL104107,,CHEMBL104107,7.24,0,http://www.openphacts.org/units/Nanomolar,197633,=,1,1,=,,IC50,nM,,57.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.057
4881,,,1025476,[],CHEMBL702050,Ability to inhibit platelet aggregation of human platelet-rich plasma (PRP) induced by 800 uM of AA-IPA (arachidonic acid),F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCC(=O)NCC(=O)NCC1C2CCC(O2)C1C/C=C/CCCC(=O)O,,,CHEMBL1124904,J Med Chem,1990,,CHEMBL81263,,CHEMBL81263,6.75,0,http://www.openphacts.org/units/Nanomolar,147452,=,1,1,=,,IC50,nM,,180.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.18
4897,,,1026017,[],CHEMBL701314,Inhibition of LTB4 production from whole human blood.,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(Cc2ccc(OCCn3cnc4cncnc43)cc2)cc1,,,CHEMBL1136655,Bioorg Med Chem Lett,2003,,CHEMBL14502,,CHEMBL14502,6.85,0,http://www.openphacts.org/units/Nanomolar,15390,=,1,1,=,,IC50,nM,,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.14
4898,,,1026020,[],CHEMBL701314,Inhibition of LTB4 production from whole human blood.,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(Cc2ccc(OCCn3cncc4ncnc3-4)cc2)cc1,,,CHEMBL1136655,Bioorg Med Chem Lett,2003,,CHEMBL14547,,CHEMBL14547,6.85,0,http://www.openphacts.org/units/Nanomolar,15389,=,1,1,=,,IC50,nM,,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.14
